TF	Status	Gene
ENSG00000284774	Repression	ENSG00000125538
ENSG00000284774	Activation	ENSG00000134333
ENSG00000284774	Activation	ENSG00000183214
ENSG00000284774	Activation	ENSG00000206449
ENSG00000284774	Activation	ENSG00000171428
ENSG00000284774	Activation	ENSG00000122008
ENSG00000284774	Activation	ENSG00000106366
ENSG00000025156	Activation	ENSG00000170606
ENSG00000025156	Repression	ENSG00000065559
ENSG00000025156	Repression	ENSG00000107643
ENSG00000025156	Activation	ENSG00000120659
ENSG00000102878	Activation	ENSG00000137976
ENSG00000102878	Activation	ENSG00000137976
ENSG00000109854	Repression	ENSG00000087245
ENSG00000109854	Repression	ENSG00000118785
ENSG00000109854	Repression	ENSG00000112715
ENSG00000125968	Repression	ENSG00000163848
ENSG00000115738	Activation	ENSG00000124216
ENSG00000283060	Repression	ENSG00000071564
ENSG00000172201	Repression	ENSG00000012048
ENSG00000163565	Repression	ENSG00000090339
ENSG00000163565	Repression	ENSG00000136997
ENSG00000163565	Activation	ENSG00000184937
ENSG00000104365	Repression	ENSG00000026508
ENSG00000104365	Repression	ENSG00000100985
ENSG00000104365	Repression	ENSG00000007171
ENSG00000104365	Repression	ENSG00000162692
ENSG00000185811	Activation	ENSG00000160867
ENSG00000143621	Activation	ENSG00000134940
ENSG00000129351	Activation	ENSG00000134940
ENSG00000129351	Activation	ENSG00000089685
ENSG00000129351	Repression	ENSG00000277263
ENSG00000129351	Activation	ENSG00000109471
ENSG00000129351	Activation	ENSG00000122861
ENSG00000153487	Repression	ENSG00000081051
ENSG00000153487	Activation	ENSG00000087088
ENSG00000153487	Activation	ENSG00000164305
ENSG00000153487	Activation	ENSG00000124762
ENSG00000153487	Activation	ENSG00000141510
ENSG00000168556	Repression	ENSG00000171791
ENSG00000168556	Activation	ENSG00000137745
ENSG00000111653	Repression	ENSG00000154188
ENSG00000111653	Activation	ENSG00000144746
ENSG00000111653	Activation	ENSG00000087088
ENSG00000111653	Repression	ENSG00000171791
ENSG00000111653	Activation	ENSG00000164305
ENSG00000111653	Repression	ENSG00000110092
ENSG00000111653	Activation	ENSG00000124762
ENSG00000111653	Activation	ENSG00000111276
ENSG00000111653	Repression	ENSG00000169429
ENSG00000111653	Repression	ENSG00000134259
ENSG00000111653	Repression	ENSG00000198400
ENSG00000111653	Repression	ENSG00000073756
ENSG00000111653	Repression	ENSG00000145604
ENSG00000111653	Repression	ENSG00000118785
ENSG00000111653	Activation	ENSG00000141510
ENSG00000125347	Repression	ENSG00000171791
ENSG00000125347	Activation	ENSG00000165806
ENSG00000125347	Repression	ENSG00000134057
ENSG00000125347	Repression	ENSG00000105173
ENSG00000125347	Activation	ENSG00000101017
ENSG00000125347	Repression	ENSG00000170312
ENSG00000125347	Repression	ENSG00000123374
ENSG00000125347	Repression	ENSG00000135446
ENSG00000125347	Repression	ENSG00000124762
ENSG00000125347	Activation	ENSG00000079385
ENSG00000125347	Activation	ENSG00000179583
ENSG00000125347	Activation	ENSG00000169245
ENSG00000125347	Activation	ENSG00000165168
ENSG00000125347	Activation	ENSG00000107201
ENSG00000125347	Repression	ENSG00000151914
ENSG00000125347	Repression	ENSG00000101412
ENSG00000125347	Activation	ENSG00000055332
ENSG00000125347	Repression	ENSG00000049768
ENSG00000125347	Activation	ENSG00000206505
ENSG00000125347	Activation	ENSG00000119917
ENSG00000125347	Activation	ENSG00000197919
ENSG00000125347	Activation	ENSG00000233816
ENSG00000125347	Activation	ENSG00000171855
ENSG00000125347	Activation	ENSG00000111537
ENSG00000125347	Activation	ENSG00000136634
ENSG00000125347	Activation	ENSG00000197272
ENSG00000125347	Activation	ENSG00000168310
ENSG00000125347	Repression	ENSG00000118513
ENSG00000125347	Activation	ENSG00000116701
ENSG00000125347	Activation	ENSG00000243958
ENSG00000125347	Activation	ENSG00000185338
ENSG00000125347	Activation	ENSG00000120833
ENSG00000125347	Activation	ENSG00000224748
ENSG00000125347	Activation	ENSG00000121858
ENSG00000168310	Activation	ENSG00000179583
ENSG00000168310	Repression	ENSG00000121966
ENSG00000168310	Repression	ENSG00000151914
ENSG00000168310	Activation	ENSG00000171855
ENSG00000168310	Repression	ENSG00000027697
ENSG00000168310	Activation	ENSG00000224748
ENSG00000126456	Activation	ENSG00000023839
ENSG00000126456	Activation	ENSG00000169245
ENSG00000126456	Activation	ENSG00000197919
ENSG00000126456	Activation	ENSG00000171855
ENSG00000126456	Activation	ENSG00000088888
ENSG00000126456	Repression	ENSG00000185129
ENSG00000126456	Activation	ENSG00000120833
ENSG00000137265	Repression	ENSG00000113916
ENSG00000137265	Repression	ENSG00000129226
ENSG00000137265	Activation	ENSG00000104921
ENSG00000137265	Repression	ENSG00000126456
ENSG00000128604	Activation	ENSG00000197919
ENSG00000128604	Repression	ENSG00000196923
ENSG00000185507	Activation	ENSG00000128272
ENSG00000185507	Activation	ENSG00000121594
ENSG00000185507	Activation	ENSG00000169245
ENSG00000185507	Activation	ENSG00000197919
ENSG00000185507	Activation	ENSG00000233816
ENSG00000185507	Activation	ENSG00000188379
ENSG00000185507	Activation	ENSG00000171855
ENSG00000185507	Repression	ENSG00000171855
ENSG00000140968	Repression	ENSG00000129226
ENSG00000140968	Activation	ENSG00000165168
ENSG00000140968	Repression	ENSG00000148935
ENSG00000140968	Activation	ENSG00000125538
ENSG00000140968	Activation	ENSG00000116701
ENSG00000140968	Activation	ENSG00000196712
ENSG00000140968	Repression	ENSG00000164342
ENSG00000285048	Repression	ENSG00000118971
ENSG00000285048	Activation	ENSG00000124762
ENSG00000285048	Activation	ENSG00000111276
ENSG00000285048	Repression	ENSG00000197272
ENSG00000285048	Activation	ENSG00000149294
ENSG00000285048	Activation	ENSG00000140464
ENSG00000285048	Activation	ENSG00000067066
ENSG00000016082	Activation	ENSG00000081189
ENSG00000140044	Repression	ENSG00000162772
ENSG00000140044	Repression	ENSG00000175197
ENSG00000177606	Activation	ENSG00000085563
ENSG00000177606	Activation	ENSG00000110245
ENSG00000177606	Repression	ENSG00000169083
ENSG00000177606	Activation	ENSG00000162772
ENSG00000177606	Activation	ENSG00000126581
ENSG00000177606	Activation	ENSG00000133134
ENSG00000177606	Activation	ENSG00000012048
ENSG00000177606	Activation	ENSG00000187094
ENSG00000177606	Activation	ENSG00000108691
ENSG00000177606	Activation	ENSG00000110092
ENSG00000177606	Repression	ENSG00000110092
ENSG00000177606	Activation	ENSG00000085117
ENSG00000177606	Repression	ENSG00000124762
ENSG00000177606	Activation	ENSG00000095794
ENSG00000177606	Activation	ENSG00000184371
ENSG00000177606	Repression	ENSG00000118523
ENSG00000177606	Activation	ENSG00000135047
ENSG00000177606	Activation	ENSG00000169429
ENSG00000177606	Repression	ENSG00000137869
ENSG00000177606	Repression	ENSG00000011465
ENSG00000177606	Activation	ENSG00000175197
ENSG00000177606	Activation	ENSG00000146648
ENSG00000177606	Activation	ENSG00000134954
ENSG00000177606	Activation	ENSG00000092820
ENSG00000177606	Activation	ENSG00000026103
ENSG00000177606	Activation	ENSG00000175592
ENSG00000177606	Activation	ENSG00000152661
ENSG00000177606	Activation	ENSG00000164683
ENSG00000177606	Activation	ENSG00000111537
ENSG00000177606	Activation	ENSG00000113302
ENSG00000177606	Repression	ENSG00000109471
ENSG00000177606	Activation	ENSG00000164399
ENSG00000177606	Activation	ENSG00000136244
ENSG00000177606	Activation	ENSG00000177606
ENSG00000177606	Activation	ENSG00000186832
ENSG00000177606	Repression	ENSG00000129988
ENSG00000177606	Activation	ENSG00000134333
ENSG00000177606	Activation	ENSG00000131981
ENSG00000177606	Activation	ENSG00000203782
ENSG00000177606	Activation	ENSG00000107643
ENSG00000177606	Activation	ENSG00000168906
ENSG00000177606	Activation	ENSG00000116604
ENSG00000177606	Activation	ENSG00000196611
ENSG00000177606	Activation	ENSG00000137745
ENSG00000177606	Activation	ENSG00000087245
ENSG00000177606	Activation	ENSG00000149968
ENSG00000177606	Activation	ENSG00000137673
ENSG00000177606	Activation	ENSG00000100985
ENSG00000177606	Repression	ENSG00000100985
ENSG00000177606	Activation	ENSG00000038945
ENSG00000177606	Repression	ENSG00000136997
ENSG00000177606	Activation	ENSG00000105835
ENSG00000177606	Activation	ENSG00000277586
ENSG00000177606	Activation	ENSG00000140398
ENSG00000177606	Activation	ENSG00000007171
ENSG00000177606	Repression	ENSG00000007171
ENSG00000177606	Activation	ENSG00000255346
ENSG00000177606	Repression	ENSG00000082175
ENSG00000177606	Activation	ENSG00000104368
ENSG00000177606	Activation	ENSG00000011422
ENSG00000177606	Activation	ENSG00000112033
ENSG00000177606	Activation	ENSG00000073756
ENSG00000177606	Activation	ENSG00000105894
ENSG00000177606	Repression	ENSG00000131759
ENSG00000177606	Activation	ENSG00000077092
ENSG00000177606	Repression	ENSG00000172819
ENSG00000177606	Activation	ENSG00000143878
ENSG00000177606	Activation	ENSG00000101665
ENSG00000177606	Repression	ENSG00000172062
ENSG00000177606	Activation	ENSG00000285438
ENSG00000177606	Activation	ENSG00000066336
ENSG00000177606	Activation	ENSG00000169469
ENSG00000177606	Activation	ENSG00000117632
ENSG00000177606	Repression	ENSG00000164362
ENSG00000177606	Activation	ENSG00000041982
ENSG00000177606	Activation	ENSG00000206439
ENSG00000177606	Activation	ENSG00000028137
ENSG00000177606	Repression	ENSG00000141510
ENSG00000177606	Activation	ENSG00000196620
ENSG00000177606	Activation	ENSG00000162692
ENSG00000177606	Activation	ENSG00000111424
ENSG00000177606	Repression	ENSG00000112715
ENSG00000171223	Activation	ENSG00000085117
ENSG00000171223	Activation	ENSG00000146648
ENSG00000171223	Activation	ENSG00000113520
ENSG00000171223	Repression	ENSG00000203782
ENSG00000171223	Activation	ENSG00000073756
ENSG00000130522	Activation	ENSG00000113916
ENSG00000130522	Repression	ENSG00000113916
ENSG00000130522	Activation	ENSG00000110092
ENSG00000130522	Activation	ENSG00000183813
ENSG00000130522	Activation	ENSG00000175592
ENSG00000130522	Activation	ENSG00000116717
ENSG00000130522	Activation	ENSG00000184502
ENSG00000130522	Activation	ENSG00000136244
ENSG00000130522	Repression	ENSG00000138448
ENSG00000130522	Repression	ENSG00000259207
ENSG00000130522	Activation	ENSG00000135679
ENSG00000130522	Repression	ENSG00000135679
ENSG00000130522	Activation	ENSG00000118513
ENSG00000130522	Repression	ENSG00000118513
ENSG00000130522	Activation	ENSG00000007171
ENSG00000130522	Activation	ENSG00000073756
ENSG00000130522	Activation	ENSG00000124766
ENSG00000114166	Repression	ENSG00000123374
ENSG00000114166	Activation	ENSG00000124762
ENSG00000114166	Activation	ENSG00000111276
ENSG00000114166	Repression	ENSG00000185507
ENSG00000114166	Activation	ENSG00000139687
ENSG00000114166	Activation	ENSG00000141646
ENSG00000114166	Repression	ENSG00000148516
ENSG00000172977	Activation	ENSG00000012061
ENSG00000172977	Repression	ENSG00000163655
ENSG00000172977	Repression	ENSG00000140287
ENSG00000172977	Repression	ENSG00000168610
ENSG00000083168	Activation	ENSG00000078399
ENSG00000115041	Repression	ENSG00000137270
ENSG00000115041	Repression	ENSG00000100678
ENSG00000173120	Repression	ENSG00000124882
ENSG00000127663	Activation	ENSG00000169083
ENSG00000107077	Activation	ENSG00000101384
ENSG00000121774	Activation	ENSG00000167244
ENSG00000121774	Activation	ENSG00000174697
ENSG00000155090	Activation	ENSG00000124762
ENSG00000155090	Repression	ENSG00000146648
ENSG00000155090	Repression	ENSG00000077782
ENSG00000155090	Activation	ENSG00000156886
ENSG00000155090	Activation	ENSG00000095303
ENSG00000155090	Activation	ENSG00000106366
ENSG00000155090	Repression	ENSG00000117632
ENSG00000172059	Activation	ENSG00000254647
ENSG00000118922	Repression	ENSG00000172179
ENSG00000118922	Repression	ENSG00000137203
ENSG00000275746	Repression	ENSG00000130164
ENSG00000266265	Repression	ENSG00000163513
ENSG00000163884	Activation	ENSG00000162337
ENSG00000163884	Repression	ENSG00000265203
ENSG00000163884	Repression	ENSG00000163914
ENSG00000129911	Repression	ENSG00000124762
ENSG00000127528	Activation	ENSG00000160791
ENSG00000127528	Activation	ENSG00000124762
ENSG00000127528	Repression	ENSG00000121966
ENSG00000127528	Repression	ENSG00000164687
ENSG00000127528	Activation	ENSG00000164867
ENSG00000127528	Repression	ENSG00000132170
ENSG00000127528	Activation	ENSG00000178726
ENSG00000127528	Repression	ENSG00000166483
ENSG00000109787	Activation	ENSG00000104879
ENSG00000136826	Activation	ENSG00000163295
ENSG00000136826	Activation	ENSG00000162772
ENSG00000136826	Activation	ENSG00000168398
ENSG00000136826	Repression	ENSG00000089685
ENSG00000136826	Repression	ENSG00000134057
ENSG00000136826	Activation	ENSG00000110092
ENSG00000136826	Repression	ENSG00000110092
ENSG00000136826	Activation	ENSG00000170458
ENSG00000136826	Activation	ENSG00000039068
ENSG00000136826	Activation	ENSG00000179776
ENSG00000136826	Activation	ENSG00000124762
ENSG00000136826	Repression	ENSG00000124762
ENSG00000136826	Activation	ENSG00000111276
ENSG00000136826	Activation	ENSG00000129757
ENSG00000136826	Repression	ENSG00000130513
ENSG00000136826	Activation	ENSG00000143167
ENSG00000136826	Activation	ENSG00000206172
ENSG00000136826	Activation	ENSG00000188536
ENSG00000136826	Repression	ENSG00000140287
ENSG00000136826	Activation	ENSG00000109971
ENSG00000136826	Repression	ENSG00000142089
ENSG00000136826	Repression	ENSG00000125538
ENSG00000136826	Activation	ENSG00000136244
ENSG00000136826	Activation	ENSG00000171345
ENSG00000136826	Activation	ENSG00000101680
ENSG00000136826	Activation	ENSG00000053747
ENSG00000136826	Repression	ENSG00000079257
ENSG00000136826	Activation	ENSG00000087245
ENSG00000136826	Activation	ENSG00000111704
ENSG00000136826	Repression	ENSG00000115758
ENSG00000136826	Activation	ENSG00000067057
ENSG00000136826	Repression	ENSG00000131759
ENSG00000136826	Repression	ENSG00000142168
ENSG00000136826	Activation	ENSG00000178726
ENSG00000136826	Activation	ENSG00000141510
ENSG00000136826	Repression	ENSG00000141510
ENSG00000136826	Repression	ENSG00000111424
ENSG00000102554	Activation	ENSG00000089685
ENSG00000102554	Activation	ENSG00000134057
ENSG00000102554	Activation	ENSG00000110092
ENSG00000102554	Activation	ENSG00000121966
ENSG00000102554	Activation	ENSG00000169710
ENSG00000102554	Activation	ENSG00000137440
ENSG00000102554	Activation	ENSG00000100644
ENSG00000102554	Activation	ENSG00000160255
ENSG00000102554	Activation	ENSG00000100985
ENSG00000102554	Activation	ENSG00000148400
ENSG00000067082	Activation	ENSG00000162772
ENSG00000067082	Repression	ENSG00000110092
ENSG00000067082	Activation	ENSG00000124762
ENSG00000067082	Activation	ENSG00000143418
ENSG00000067082	Activation	ENSG00000189052
ENSG00000067082	Activation	ENSG00000035664
ENSG00000067082	Activation	ENSG00000101680
ENSG00000067082	Repression	ENSG00000100985
ENSG00000067082	Activation	ENSG00000007171
ENSG00000067082	Activation	ENSG00000141682
ENSG00000067082	Activation	ENSG00000221826
ENSG00000067082	Activation	ENSG00000204941
ENSG00000067082	Repression	ENSG00000164611
ENSG00000102349	Activation	ENSG00000039068
ENSG00000102349	Repression	ENSG00000170558
ENSG00000102349	Activation	ENSG00000133106
ENSG00000102349	Repression	ENSG00000115414
ENSG00000102349	Activation	ENSG00000157227
ENSG00000102349	Activation	ENSG00000100985
ENSG00000102349	Repression	ENSG00000026025
ENSG00000119138	Activation	ENSG00000105185
ENSG00000119138	Repression	ENSG00000141682
ENSG00000185513	Repression	ENSG00000159216
ENSG00000198728	Repression	ENSG00000071564
ENSG00000138795	Repression	ENSG00000158473
ENSG00000138795	Activation	ENSG00000165376
ENSG00000138795	Repression	ENSG00000083799
ENSG00000138795	Repression	ENSG00000175065
ENSG00000138795	Activation	ENSG00000197561
ENSG00000138795	Activation	ENSG00000187098
ENSG00000138795	Activation	ENSG00000137673
ENSG00000138795	Activation	ENSG00000214114
ENSG00000138795	Activation	ENSG00000091129
ENSG00000138795	Activation	ENSG00000104044
ENSG00000106689	Activation	ENSG00000064835
ENSG00000106689	Activation	ENSG00000172179
ENSG00000106689	Activation	ENSG00000134200
ENSG00000107187	Activation	ENSG00000131808
ENSG00000121454	Activation	ENSG00000064835
ENSG00000144791	Repression	ENSG00000100644
ENSG00000135363	Repression	ENSG00000039068
ENSG00000135363	Activation	ENSG00000157554
ENSG00000135363	Activation	ENSG00000138685
ENSG00000135363	Repression	ENSG00000170180
ENSG00000135363	Repression	ENSG00000138795
ENSG00000135363	Activation	ENSG00000131196
ENSG00000135363	Repression	ENSG00000148516
ENSG00000048540	Activation	ENSG00000139352
ENSG00000048540	Repression	ENSG00000139352
ENSG00000048540	Repression	ENSG00000114315
ENSG00000143013	Activation	ENSG00000101144
ENSG00000143013	Repression	ENSG00000101144
ENSG00000143013	Repression	ENSG00000012048
ENSG00000143013	Repression	ENSG00000132535
ENSG00000136944	Activation	ENSG00000081052
ENSG00000136944	Activation	ENSG00000278789
ENSG00000136944	Activation	ENSG00000071564
ENSG00000124831	Repression	ENSG00000146648
ENSG00000124831	Repression	ENSG00000206439
ENSG00000104903	Activation	ENSG00000157554
ENSG00000104903	Repression	ENSG00000109320
ENSG00000178573	Activation	ENSG00000113520
ENSG00000178573	Activation	ENSG00000139626
ENSG00000178573	Activation	ENSG00000137745
ENSG00000182759	Activation	ENSG00000173599
ENSG00000283780	Activation	ENSG00000120738
ENSG00000283780	Repression	ENSG00000164683
ENSG00000283780	Repression	ENSG00000006327
ENSG00000125952	Activation	ENSG00000115758
ENSG00000103495	Activation	ENSG00000174775
ENSG00000103495	Activation	ENSG00000196611
ENSG00000103495	Activation	ENSG00000157227
ENSG00000103495	Activation	ENSG00000074319
ENSG00000141644	Repression	ENSG00000275565
ENSG00000141644	Repression	ENSG00000140968
ENSG00000141644	Repression	ENSG00000170430
ENSG00000141644	Repression	ENSG00000143379
ENSG00000134046	Repression	ENSG00000084207
ENSG00000134046	Repression	ENSG00000111704
ENSG00000135679	Activation	ENSG00000119772
ENSG00000169057	Repression	ENSG00000110092
ENSG00000169057	Repression	ENSG00000091831
ENSG00000169057	Repression	ENSG00000128683
